message_id,claim_id,message_timestamp,sender_type,sentiment_score,response_latency_minutes,escalation_flag
MSG010803,CLM200108,2024-07-17 22:14:00,,-0.371,77.4,0
MSG010804,CLM200108,2024-08-01 13:34:00,adjuster,-0.392,61.2,0
MSG010805,CLM200108,2024-07-30 12:51:00,adjuster,-0.384,117.7,0
MSG010806,CLM200108,2024-07-09 01:52:00,adjuster,-0.216,176.1,0
MSG010900,CLM200109,2024-02-03 10:04:00,adjuster,-0.275,109.2,0
MSG010901,CLM200109,2024-02-08 23:06:00,claimant,-0.706,77.1,0
MSG010902,CLM200109,2024-02-01 10:02:00,adjuster,-0.309,72.7,0
MSG010903,CLM200109,2024-02-17 04:37:00,claimant,-0.25,153.8,0
MSG010904,CLM200109,2024-02-12 02:36:00,adjuster,0.221,233.5,0
MSG010905,CLM200109,2024-02-18 13:25:00,attorney,-0.611,87.5,0
MSG011000,CLM200110,2024-11-16 02:06:00,claimant,0.066,19.3,0
MSG011001,CLM200110,2024-11-19 12:20:00,adjuster,0.11,232.9,0
MSG011002,CLM200110,2024-12-21 01:12:00,attorney,0.331,89.1,0
MSG011100,CLM200111,2024-08-10 00:24:00,adjuster,0.028,111.1,0
MSG011101,CLM200111,2024-08-11 09:51:00,adjuster,-0.386,263.2,0
MSG011102,CLM200111,2024-08-17 00:20:00,attorney,-0.244,251.3,0
MSG011103,CLM200111,2024-08-14 08:21:00,insured,0.036,90.1,0
MSG011104,CLM200111,2024-09-15 02:47:00,insured,-0.495,35.2,0
MSG011200,CLM200112,2024-02-08 07:18:00,claimant,-0.18,13.6,0
MSG011201,CLM200112,2024-02-21 03:03:00,claimant,-0.154,50.6,0
MSG011202,CLM200112,2024-02-27 15:16:00,claimant,0.157,81.3,0
MSG011203,CLM200112,2024-02-21 11:42:00,adjuster,0.154,145.0,0
MSG011300,CLM200113,2024-09-09 10:26:00,adjuster,-0.091,151.8,0
MSG011400,CLM200114,2024-07-19 23:51:00,adjuster,-0.52,57.0,0
MSG011401,CLM200114,2024-07-20 03:23:00,claimant,-0.228,121.6,0
MSG011402,CLM200114,2024-07-13 21:31:00,adjuster,-0.426,348.0,0
MSG011403,CLM200114,2024-06-23 10:51:00,claimant,-0.584,60.6,0
MSG011404,CLM200114,2024-06-24 03:16:00,claimant,-0.769,564.4,0
MSG011405,CLM200114,2024-07-21 05:39:00,attorney,-0.212,98.3,0
MSG011406,CLM200114,2024-07-14 04:29:00,attorney,-0.271,418.8,1
MSG011407,CLM200114,2024-07-13 07:37:00,attorney,-0.111,116.2,0
MSG011408,CLM200114,2024-07-09 00:33:00,insured,-0.242,111.1,0
MSG011409,CLM200114,2024-06-22 10:48:00,adjuster,-0.13,94.5,1
MSG011410,CLM200114,2024-07-08 16:47:00,claimant,0.25,202.7,1
MSG011500,CLM200115,2024-01-18 04:04:00,claimant,0.074,51.5,0
MSG011600,CLM200116,2025-01-27 18:02:00,adjuster,-0.643,132.7,0
MSG011601,CLM200116,2025-01-04 07:25:00,adjuster,0.11,71.5,0
MSG011602,CLM200116,2025-02-04 00:11:00,claimant,-0.477,227.5,0
MSG011700,CLM200117,2024-06-16 13:33:00,claimant,0.171,19.4,0
MSG011800,CLM200118,2024-01-27 17:10:00,adjuster,-0.185,15.5,0
MSG011900,CLM200119,2024-08-27 11:00:00,claimant,0.228,81.6,0
MSG011901,CLM200119,2024-09-01 06:30:00,claimant,-0.161,15.0,0
MSG011902,CLM200119,2024-09-20 16:57:00,insured,0.013,237.6,0
MSG012000,CLM200120,2024-05-29 13:51:00,adjuster,-0.236,58.0,0
MSG012001,CLM200120,2024-06-24 21:23:00,adjuster,0.021,142.8,1
MSG012100,CLM200121,2024-10-06 08:47:00,adjuster,-0.092,27.8,0
MSG012101,CLM200121,2024-09-14 13:08:00,insured,0.151,16.6,0
MSG012102,CLM200121,2024-09-05 21:25:00,insured,-0.151,91.1,0
MSG012103,CLM200121,2024-09-08 18:16:00,adjuster,-0.234,123.7,0
MSG012104,CLM200121,2024-09-22 07:55:00,claimant,0.349,29.5,0
MSG012200,CLM200122,2024-03-20 14:22:00,adjuster,0.137,151.6,0
MSG012201,CLM200122,2024-03-10 21:04:00,claimant,-0.381,41.3,1
MSG012300,CLM200123,2024-11-26 16:12:00,claimant,-0.795,73.1,0
MSG012301,CLM200123,2024-11-28 03:29:00,adjuster,-0.38,61.5,0
MSG012302,CLM200123,2024-10-30 06:09:00,claimant,-0.012,36.2,1
MSG012303,CLM200123,2024-11-07 00:45:00,adjuster,-0.416,194.2,0
MSG012304,CLM200123,2024-11-02 17:38:00,attorney,-0.588,188.9,1
MSG012305,CLM200123,2024-11-17 05:53:00,claimant,-0.16,125.3,0
MSG012400,CLM200124,2024-07-09 01:10:00,insured,-0.087,81.8,0
MSG012401,CLM200124,2024-06-11 06:30:00,adjuster,0.128,37.3,0
MSG012500,CLM200125,2024-06-04 00:10:00,claimant,0.612,62.7,0
MSG012600,CLM200126,2024-11-17 05:43:00,adjuster,-0.488,133.8,0
MSG012601,CLM200126,2024-11-17 15:55:00,adjuster,-0.101,31.7,0
MSG012602,CLM200126,2024-10-26 00:49:00,insured,0.467,63.5,0
MSG012603,CLM200126,2024-10-21 14:18:00,insured,0.025,29.0,0
MSG012604,CLM200126,2024-10-30 02:07:00,adjuster,-0.525,98.8,0
MSG012700,CLM200127,2024-08-08 19:43:00,claimant,0.14,293.8,0
MSG012701,CLM200127,2024-08-05 10:04:00,adjuster,0.525,66.8,0
MSG012800,CLM200128,2024-01-23 23:58:00,adjuster,-0.07,22.9,1
MSG012801,CLM200128,2024-01-16 23:47:00,adjuster,0.181,138.5,0
MSG012802,CLM200128,2024-01-17 14:12:00,insured,-0.293,66.8,0
MSG012803,CLM200128,2024-01-08 14:37:00,claimant,-0.132,167.8,0
MSG012804,CLM200128,2024-01-30 04:49:00,claimant,-0.211,29.8,0
MSG012805,CLM200128,2024-01-23 21:22:00,claimant,-0.378,45.3,0
MSG012806,CLM200128,2024-02-06 04:10:00,adjuster,-0.437,54.6,1
MSG012807,CLM200128,2024-02-05 16:01:00,claimant,-0.516,225.0,0
MSG012808,CLM200128,2024-01-09 07:32:00,attorney,-0.334,136.6,0
MSG012900,CLM200129,2024-09-03 05:27:00,insured,0.508,114.5,0
MSG013000,CLM200130,2024-09-07 02:19:00,adjuster,-0.167,151.8,0
MSG013100,CLM200131,2024-06-03 12:10:00,claimant,0.226,35.8,0
MSG013200,CLM200132,2024-03-22 01:04:00,claimant,-0.295,131.6,0
MSG013201,CLM200132,2024-04-02 04:27:00,insured,-0.277,31.5,0
MSG013202,CLM200132,2024-04-05 03:15:00,insured,0.05,29.1,0
MSG013300,CLM200133,2024-02-01 13:21:00,adjuster,0.499,119.6,0
MSG013301,CLM200133,2024-02-29 12:28:00,adjuster,-0.257,104.7,0
MSG013302,CLM200133,2024-02-16 11:00:00,claimant,0.173,28.5,0
MSG013400,CLM200134,2024-11-29 11:12:00,attorney,-0.366,26.6,0
MSG013401,CLM200134,2024-11-09 14:25:00,adjuster,-0.032,39.1,0
MSG013402,CLM200134,2024-12-14 17:00:00,insured,-0.376,96.2,0
MSG013403,CLM200134,2024-12-10 06:53:00,adjuster,0.024,57.7,0
MSG013500,CLM200135,2024-01-15 20:13:00,claimant,0.212,33.9,0
MSG013501,CLM200135,2024-01-05 17:40:00,adjuster,-0.253,69.1,0
MSG013600,CLM200136,2024-08-07 10:43:00,adjuster,-0.391,163.3,0
MSG013601,CLM200136,2024-08-18 05:56:00,claimant,-0.61,45.1,0
MSG013602,CLM200136,2024-09-10 20:04:00,adjuster,0.002,184.0,0
MSG013700,CLM200137,2024-12-11 23:27:00,insured,-0.404,157.1,0
MSG013701,CLM200137,2024-11-15 08:15:00,claimant,0.081,61.3,1
MSG013702,CLM200137,2024-11-07 19:19:00,insured,-0.105,80.2,0
MSG013800,CLM200138,2024-06-16 13:50:00,attorney,-0.508,34.6,0
MSG013801,CLM200138,2024-05-30 10:56:00,attorney,-0.03,159.8,0
MSG013802,CLM200138,2024-05-15 11:51:00,attorney,0.007,98.8,0
MSG013803,CLM200138,2024-05-30 17:30:00,claimant,-0.058,113.2,0
MSG013804,CLM200138,2024-06-12 15:05:00,adjuster,0.021,82.7,0
MSG013900,CLM200139,2024-03-28 03:35:00,insured,0.161,84.5,0
MSG013901,CLM200139,2024-03-24 14:19:00,claimant,-0.041,71.7,0
MSG014000,CLM200140,2024-09-23 06:59:00,attorney,0.2,33.9,0
MSG014001,CLM200140,2024-09-28 12:29:00,claimant,-0.019,64.8,0
MSG014100,CLM200141,2024-10-04 22:44:00,claimant,0.071,78.6,0
MSG014101,CLM200141,2024-09-20 13:41:00,claimant,0.048,58.6,0
MSG014102,CLM200141,2024-08-30 05:07:00,adjuster,-0.409,252.2,1
MSG014200,CLM200142,2024-01-15 05:02:00,insured,-0.335,156.8,0
MSG014201,CLM200142,2024-01-16 07:09:00,attorney,-0.102,164.8,0
MSG014300,CLM200143,2024-09-07 09:50:00,adjuster,-0.32,64.8,0
MSG014301,CLM200143,2024-08-23 03:28:00,claimant,-0.139,15.0,0
MSG014302,CLM200143,2024-08-27 15:27:00,attorney,0.231,39.3,0
MSG014303,CLM200143,2024-09-01 00:09:00,claimant,0.031,202.6,0
MSG014304,CLM200143,2024-08-27 06:59:00,claimant,-0.232,58.9,0
MSG014305,CLM200143,2024-08-11 12:35:00,adjuster,0.105,74.4,1
MSG014400,CLM200144,2024-01-30 22:56:00,adjuster,0.177,173.2,0
MSG014401,CLM200144,2024-01-10 17:17:00,adjuster,-0.601,48.8,0
MSG014402,CLM200144,2024-02-02 07:27:00,insured,-0.091,64.5,0
MSG014403,CLM200144,2024-01-18 09:48:00,adjuster,-0.075,46.1,0
MSG014404,CLM200144,2024-01-12 14:54:00,claimant,0.548,83.8,0
MSG014405,CLM200144,2024-01-30 02:47:00,adjuster,-0.193,276.1,0
MSG014406,CLM200144,2024-02-12 08:47:00,claimant,-0.157,99.0,0
MSG014500,CLM200145,2024-06-15 18:44:00,adjuster,0.286,44.3,0
MSG014501,CLM200145,2024-06-08 20:14:00,insured,0.102,79.8,0
MSG014502,CLM200145,2024-06-24 18:38:00,attorney,-0.217,132.2,0
MSG014600,CLM200146,2024-05-26 03:28:00,adjuster,0.645,23.7,0
MSG014601,CLM200146,2024-05-19 17:01:00,insured,0.17,89.7,0
MSG014602,CLM200146,2024-05-05 14:47:00,adjuster,0.199,29.4,0
MSG014603,CLM200146,2024-05-30 14:50:00,adjuster,-0.04,32.7,0
MSG014700,CLM200147,2024-11-25 17:51:00,insured,-0.577,37.2,0
MSG014800,CLM200148,2024-12-25 06:13:00,claimant,0.006,120.3,0
MSG014801,CLM200148,2024-12-31 00:11:00,insured,-0.391,160.1,0
MSG014802,CLM200148,2025-02-01 04:27:00,insured,-0.2,41.9,0
MSG014803,CLM200148,2025-01-15 19:27:00,attorney,-0.079,77.5,0
MSG014900,CLM200149,2024-09-27 05:59:00,adjuster,-0.219,28.7,0
MSG014901,CLM200149,2024-09-18 09:00:00,claimant,0.112,45.8,0
MSG014902,CLM200149,2024-10-02 19:33:00,claimant,0.54,64.2,0
MSG015000,CLM200150,2024-10-19 15:27:00,claimant,0.564,237.0,0
MSG015001,CLM200150,2024-10-18 14:31:00,claimant,0.351,134.7,0
MSG015002,CLM200150,2024-10-07 09:29:00,claimant,-0.415,87.7,0
MSG015100,CLM200151,2024-02-11 03:42:00,adjuster,0.332,41.6,0
MSG015200,CLM200152,2024-01-30 12:20:00,attorney,-0.301,114.2,1
MSG015201,CLM200152,2024-02-02 19:31:00,adjuster,-0.975,173.4,1
MSG015202,CLM200152,2024-01-31 03:39:00,adjuster,-0.694,67.6,1
MSG015203,CLM200152,2024-02-17 04:47:00,adjuster,-0.132,26.8,1
MSG015204,CLM200152,2024-01-30 11:31:00,claimant,-0.217,224.9,0
MSG015205,CLM200152,2024-02-27 20:36:00,attorney,-0.351,115.1,0
MSG015206,CLM200152,2024-03-04 05:26:00,attorney,-0.342,181.2,0
MSG015207,CLM200152,2024-02-19 03:30:00,claimant,-0.818,123.7,0
MSG015208,CLM200152,2024-02-02 03:42:00,claimant,-0.471,168.8,0
MSG015209,CLM200152,2024-02-03 12:34:00,claimant,-0.029,40.3,0
MSG015300,CLM200153,2024-10-15 08:15:00,adjuster,0.234,83.9,0
MSG015301,CLM200153,2024-11-04 10:27:00,attorney,0.035,129.6,0
MSG015302,CLM200153,2024-10-23 22:12:00,adjuster,-0.193,114.8,0
MSG015303,CLM200153,2024-10-12 06:53:00,claimant,-0.465,179.5,0
MSG015400,CLM200154,2024-06-25 16:24:00,adjuster,-0.139,73.9,0
MSG015401,CLM200154,2024-07-14 05:43:00,claimant,0.582,44.8,0
MSG015500,CLM200155,2024-07-15 00:00:00,adjuster,-0.1,53.1,1
MSG015501,CLM200155,2024-08-14 01:21:00,adjuster,0.725,212.2,0
MSG015502,CLM200155,2024-08-19 14:52:00,adjuster,-0.66,226.5,0
MSG015503,CLM200155,2024-08-04 08:16:00,adjuster,-0.719,241.9,0
MSG015504,CLM200155,2024-07-26 18:09:00,adjuster,-0.06,180.1,1
MSG015505,CLM200155,2024-08-03 00:03:00,insured,-0.342,209.1,0
MSG015600,CLM200156,2024-09-18 03:25:00,insured,-0.365,61.6,1
MSG015700,CLM200157,2024-05-29 13:12:00,claimant,-0.114,159.5,0
MSG015800,CLM200158,2024-09-27 18:02:00,adjuster,-0.037,19.8,0
MSG015801,CLM200158,2024-10-12 05:46:00,claimant,-0.394,155.3,0
MSG015802,CLM200158,2024-09-25 07:04:00,insured,-0.675,45.4,1
MSG015803,CLM200158,2024-09-20 12:32:00,claimant,-0.731,100.8,1
MSG015804,CLM200158,2024-09-18 17:38:00,claimant,-0.567,125.7,0
MSG015805,CLM200158,2024-10-10 18:08:00,claimant,-0.649,75.1,0
MSG015806,CLM200158,2024-09-08 02:38:00,adjuster,-0.518,98.9,1
MSG015807,CLM200158,2024-10-05 15:47:00,claimant,-0.199,274.9,0
MSG015808,CLM200158,2024-10-08 19:01:00,claimant,-0.506,129.1,1
MSG015900,CLM200159,2024-09-29 20:13:00,claimant,-0.207,246.4,1
MSG015901,CLM200159,2024-10-12 15:55:00,attorney,-0.371,210.8,0
MSG015902,CLM200159,2024-10-30 07:31:00,adjuster,-0.472,145.7,0
MSG015903,CLM200159,2024-10-21 20:15:00,,-0.239,238.0,0
MSG015904,CLM200159,2024-11-01 15:47:00,attorney,-0.352,149.1,1
MSG015905,CLM200159,2024-09-30 09:59:00,attorney,-0.526,445.8,0
MSG015906,CLM200159,2024-10-26 11:04:00,attorney,-0.648,61.0,0
MSG015907,CLM200159,2024-10-20 01:40:00,attorney,-0.574,317.8,0
MSG015908,CLM200159,2024-10-16 22:05:00,adjuster,-0.243,323.4,0
MSG015909,CLM200159,2024-10-25 05:35:00,adjuster,-0.727,76.3,0
MSG016000,CLM200160,2024-05-02 15:36:00,claimant,-0.015,129.8,0
MSG016100,CLM200161,2024-09-13 05:08:00,adjuster,-0.095,47.7,0
MSG016101,CLM200161,2024-10-19 08:54:00,adjuster,0.382,131.7,0
MSG016102,CLM200161,2024-09-21 21:49:00,adjuster,0.578,168.4,0
MSG016103,CLM200161,2024-10-17 23:22:00,adjuster,0.049,36.4,0
MSG016200,CLM200162,2024-03-17 00:25:00,adjuster,0.321,69.8,0
MSG016300,CLM200163,2024-05-31 22:18:00,claimant,-0.019,22.7,0
MSG016400,CLM200164,2024-10-25 20:24:00,claimant,-0.271,163.9,0
MSG016401,CLM200164,2024-10-27 19:02:00,adjuster,-0.21,82.3,0
MSG016402,CLM200164,2024-10-26 08:49:00,claimant,-0.091,96.3,0
MSG016500,CLM200165,2025-01-28 08:47:00,claimant,-0.486,146.0,1
MSG016501,CLM200165,2025-02-01 23:32:00,insured,-0.67,112.4,0
MSG016502,CLM200165,2025-01-24 11:27:00,insured,-0.304,341.4,0
MSG016503,CLM200165,2025-01-05 13:09:00,claimant,-0.302,75.4,0
MSG016504,CLM200165,2025-01-06 18:47:00,attorney,-0.41,118.7,0
MSG016505,CLM200165,2025-01-04 01:00:00,claimant,-0.563,199.3,0
MSG016506,CLM200165,2025-01-23 15:36:00,adjuster,-0.698,37.2,0
MSG016600,CLM200166,2024-03-04 12:31:00,claimant,0.203,172.1,0
MSG016700,CLM200167,2024-09-15 10:20:00,adjuster,-0.303,198.4,1
MSG016701,CLM200167,2024-08-27 07:51:00,adjuster,-0.859,110.2,0
MSG016702,CLM200167,2024-09-20 14:39:00,adjuster,-0.408,217.0,1
MSG016703,CLM200167,2024-09-14 21:54:00,adjuster,-0.562,82.3,0
MSG016704,CLM200167,2024-09-21 05:04:00,claimant,-0.376,109.6,0
MSG016705,CLM200167,2024-09-21 19:17:00,adjuster,-0.061,82.9,0
MSG016706,CLM200167,2024-10-01 16:49:00,adjuster,-0.535,291.9,1
MSG016707,CLM200167,2024-09-17 18:53:00,adjuster,-0.287,81.2,0
MSG016800,CLM200168,2024-08-25 00:12:00,adjuster,-0.124,60.6,0
MSG016801,CLM200168,2024-08-13 14:15:00,claimant,-0.177,42.3,0
MSG016802,CLM200168,2024-08-22 17:43:00,attorney,0.308,71.7,1
MSG016803,CLM200168,2024-08-20 15:55:00,insured,-0.33,99.5,0
MSG016804,CLM200168,2024-08-17 22:29:00,attorney,-0.01,98.7,0
MSG016805,CLM200168,2024-09-07 09:37:00,claimant,-0.554,43.7,0
MSG016806,CLM200168,2024-09-06 10:48:00,claimant,0.313,19.2,0
MSG016900,CLM200169,2024-08-21 18:50:00,claimant,-0.225,29.2,0
MSG016901,CLM200169,2024-09-01 06:48:00,insured,0.24,53.3,0
MSG016902,CLM200169,2024-09-03 09:20:00,claimant,0.024,139.4,0
MSG017000,CLM200170,2024-10-25 22:56:00,adjuster,0.187,87.8,0
MSG017001,CLM200170,2024-11-03 02:02:00,claimant,-0.025,51.8,0
MSG017002,CLM200170,2024-11-18 12:04:00,adjuster,-0.408,13.7,0
MSG017003,CLM200170,2024-11-23 16:25:00,claimant,0.026,142.3,0
MSG017004,CLM200170,2024-11-23 08:03:00,insured,0.145,44.3,0
MSG017100,CLM200171,2024-02-02 05:08:00,insured,-0.323,36.0,0
MSG017200,CLM200172,2024-10-19 16:01:00,adjuster,-0.11,33.2,0
MSG017300,CLM200173,2024-04-30 08:15:00,adjuster,0.097,28.9,0
MSG017400,CLM200174,2024-04-06 07:16:00,claimant,0.023,66.5,1
MSG017500,CLM200175,2024-07-20 01:50:00,attorney,0.12,66.4,0
MSG017501,CLM200175,2024-06-21 22:14:00,claimant,0.141,300.9,1
MSG017502,CLM200175,2024-07-20 05:24:00,adjuster,-0.503,209.5,0
MSG017503,CLM200175,2024-06-26 10:42:00,adjuster,-0.61,208.3,0
MSG017504,CLM200175,2024-06-22 13:10:00,attorney,-0.123,176.8,1
MSG017600,CLM200176,2024-01-14 10:47:00,adjuster,-0.564,159.0,1
MSG017601,CLM200176,2024-01-16 07:37:00,claimant,-0.384,96.7,0
MSG017602,CLM200176,2024-01-19 22:36:00,claimant,-0.291,102.6,0
MSG017603,CLM200176,2024-02-11 01:47:00,insured,0.37,69.6,1
MSG017700,CLM200177,2024-09-18 07:19:00,adjuster,0.047,73.0,0
MSG017701,CLM200177,2024-09-21 02:28:00,adjuster,0.005,112.6,0
MSG017800,CLM200178,2024-08-11 18:16:00,adjuster,-0.384,67.0,0
MSG017801,CLM200178,2024-07-29 21:53:00,insured,0.067,35.6,0
MSG017802,CLM200178,2024-09-06 12:39:00,adjuster,-0.347,129.3,1
MSG017803,CLM200178,2024-08-29 18:22:00,adjuster,-0.076,247.3,0
MSG017900,CLM200179,2024-08-13 19:05:00,attorney,-0.409,54.6,0
MSG017901,CLM200179,2024-08-21 08:14:00,claimant,0.288,12.7,0
MSG017902,CLM200179,2024-08-01 16:32:00,insured,-0.595,49.4,0
MSG017903,CLM200179,2024-07-22 22:16:00,adjuster,-0.016,12.9,0
MSG017904,CLM200179,2024-07-16 14:07:00,claimant,0.078,84.1,0
MSG017905,CLM200179,2024-08-19 09:40:00,claimant,-0.273,50.1,0
MSG018000,CLM200180,2024-02-20 10:55:00,attorney,0.032,157.2,0
MSG018001,CLM200180,2024-02-03 23:47:00,adjuster,-0.132,123.7,1
MSG018100,CLM200181,2024-10-13 21:39:00,attorney,-0.082,56.8,0
MSG018101,CLM200181,2024-10-30 04:19:00,adjuster,0.052,14.6,0
MSG018200,CLM200182,2024-01-31 23:33:00,insured,-0.143,141.4,0
MSG018201,CLM200182,2024-02-06 01:23:00,insured,0.194,47.3,0
MSG018300,CLM200183,2024-05-13 05:56:00,insured,0.139,19.9,0
MSG018301,CLM200183,2024-05-03 19:05:00,claimant,-0.205,38.6,1
MSG018400,CLM200184,2024-06-15 08:48:00,adjuster,-0.225,187.2,0
MSG018401,CLM200184,2024-06-04 00:41:00,adjuster,-0.961,137.2,0
MSG018402,CLM200184,2024-06-10 10:52:00,insured,-0.062,17.9,0
MSG018403,CLM200184,2024-06-17 22:00:00,attorney,-0.467,106.9,0
MSG018404,CLM200184,2024-06-07 05:55:00,adjuster,0.017,54.0,0
MSG018405,CLM200184,2024-06-05 04:21:00,adjuster,-0.66,153.0,0
MSG018500,CLM200185,2024-10-24 05:53:00,attorney,0.156,78.6,0
MSG018501,CLM200185,2024-09-19 15:31:00,claimant,-0.037,103.0,0
MSG018502,CLM200185,2024-10-17 19:41:00,claimant,-0.329,70.4,1
MSG018600,CLM200186,2024-06-17 12:02:00,insured,0.166,83.0,0
MSG018601,CLM200186,2024-06-21 18:27:00,claimant,0.075,11.2,0
MSG018602,CLM200186,2024-07-04 19:25:00,adjuster,0.072,122.2,1
MSG018603,CLM200186,2024-06-21 15:35:00,adjuster,-0.245,24.0,0
MSG018604,CLM200186,2024-06-05 10:00:00,,-0.178,115.5,1
MSG018605,CLM200186,2024-07-05 06:28:00,attorney,0.045,64.2,0
MSG018606,CLM200186,2024-06-24 19:05:00,,-0.062,107.6,0
MSG018607,CLM200186,2024-06-10 08:46:00,adjuster,-0.373,99.0,0
MSG018608,CLM200186,2024-06-02 07:44:00,insured,-0.413,55.2,0
MSG018700,CLM200187,2024-11-18 19:18:00,claimant,-0.238,7.9,0
MSG018701,CLM200187,2024-11-08 20:41:00,claimant,-0.77,182.6,0
MSG018702,CLM200187,2024-11-02 11:35:00,adjuster,0.085,70.3,0
MSG018703,CLM200187,2024-11-05 17:35:00,adjuster,-0.148,79.9,0
MSG018704,CLM200187,2024-11-22 16:24:00,adjuster,0.255,25.2,0
MSG018705,CLM200187,2024-11-17 04:02:00,insured,-0.036,7.2,0
MSG018706,CLM200187,2024-11-06 15:22:00,insured,0.17,41.7,0
MSG018707,CLM200187,2024-11-20 03:10:00,adjuster,0.015,165.5,0
MSG018800,CLM200188,2024-12-14 14:37:00,insured,-0.388,19.4,1
MSG018801,CLM200188,2025-01-22 12:14:00,adjuster,0.022,113.9,0
MSG018900,CLM200189,2024-10-23 12:03:00,adjuster,0.308,67.7,0
MSG019000,CLM200190,2024-01-25 02:29:00,insured,0.171,32.6,0
MSG019001,CLM200190,2024-01-16 21:12:00,insured,-0.257,46.6,0
MSG019100,CLM200191,2024-11-17 14:58:00,insured,0.042,271.6,0
MSG019101,CLM200191,2024-11-13 21:37:00,claimant,-0.117,69.8,0
MSG019102,CLM200191,2024-11-13 01:18:00,attorney,0.214,130.2,0
MSG019103,CLM200191,2024-10-24 21:39:00,adjuster,-0.355,27.7,0
MSG019104,CLM200191,2024-11-13 14:44:00,claimant,0.132,20.4,0
MSG019105,CLM200191,2024-10-14 00:24:00,adjuster,0.08,81.5,0
MSG019106,CLM200191,2024-11-19 03:04:00,insured,0.209,158.9,0
MSG019107,CLM200191,2024-11-16 17:22:00,adjuster,0.17,47.5,0
MSG019200,CLM200192,2024-04-28 07:14:00,adjuster,-0.489,180.9,0
MSG019201,CLM200192,2024-04-09 12:26:00,attorney,-0.185,217.6,1
MSG019300,CLM200193,2024-12-29 17:43:00,adjuster,-0.107,55.9,0
MSG019301,CLM200193,2024-12-29 02:04:00,claimant,-0.035,17.4,0
MSG019302,CLM200193,2024-12-23 17:39:00,insured,-0.09,104.5,0
MSG019303,CLM200193,2024-11-21 02:26:00,claimant,-0.227,86.2,0
MSG019304,CLM200193,2024-12-14 09:48:00,attorney,0.012,136.8,0
MSG019305,CLM200193,2024-11-24 13:55:00,adjuster,-0.439,71.4,0
MSG019400,CLM200194,2025-02-01 08:47:00,adjuster,-0.079,155.0,0
MSG019500,CLM200195,2024-03-05 15:30:00,insured,0.15,75.8,0
MSG019501,CLM200195,2024-02-27 04:49:00,claimant,-0.401,124.9,0
MSG019502,CLM200195,2024-02-12 23:38:00,claimant,-0.343,159.5,0
MSG019503,CLM200195,2024-03-09 05:30:00,claimant,0.353,46.9,0
MSG019504,CLM200195,2024-03-14 03:56:00,claimant,-0.167,22.3,0
MSG019600,CLM200196,2024-03-17 05:02:00,adjuster,-0.463,26.7,0
MSG019700,CLM200197,2024-10-14 23:34:00,adjuster,-0.164,73.4,0
MSG019701,CLM200197,2024-10-21 20:32:00,adjuster,-0.086,42.2,1
MSG019702,CLM200197,2024-10-17 23:43:00,claimant,0.36,43.0,1
MSG019800,CLM200198,2024-03-28 07:34:00,adjuster,-0.248,38.1,0
MSG019801,CLM200198,2024-03-17 07:49:00,claimant,-0.154,118.6,0
MSG019802,CLM200198,2024-03-25 06:58:00,claimant,0.143,31.5,0
MSG019900,CLM200199,2025-01-02 15:50:00,adjuster,-0.03,90.2,0
MSG019901,CLM200199,2024-12-26 01:00:00,insured,0.259,135.5,0
MSG020000,CLM200200,2024-07-28 06:23:00,claimant,-0.491,224.8,1
MSG020100,CLM200201,2024-08-15 00:00:00,adjuster,-0.293,122.9,0
MSG020200,CLM200202,2024-12-07 04:39:00,insured,-0.358,240.0,0
MSG020201,CLM200202,2024-12-11 17:47:00,attorney,-0.319,39.3,0
MSG020202,CLM200202,2024-12-04 08:49:00,claimant,-0.509,99.3,1
MSG020203,CLM200202,2024-12-07 23:39:00,adjuster,-0.298,160.5,0
MSG020204,CLM200202,2024-12-17 03:22:00,attorney,-0.277,58.5,0
MSG020205,CLM200202,2024-11-14 01:55:00,adjuster,-0.798,78.6,1
MSG020300,CLM200203,2024-04-22 09:56:00,adjuster,-0.192,11.1,1
MSG020400,CLM200204,2024-07-30 15:45:00,insured,-0.162,110.8,0
MSG020401,CLM200204,2024-07-28 22:55:00,insured,-0.216,431.6,0
MSG020402,CLM200204,2024-08-11 11:42:00,claimant,-0.271,337.0,1
MSG020403,CLM200204,2024-08-29 03:35:00,claimant,-0.224,122.1,0
MSG020500,CLM200205,2025-01-28 02:25:00,adjuster,0.22,21.8,0
MSG020501,CLM200205,2025-01-12 16:11:00,claimant,-0.327,289.7,0
MSG020502,CLM200205,2025-02-04 14:04:00,claimant,-0.255,111.6,0
MSG020503,CLM200205,2025-01-29 09:09:00,claimant,-0.445,72.2,0
MSG020504,CLM200205,2025-01-12 13:07:00,insured,-0.303,58.4,0
MSG020505,CLM200205,2025-01-15 13:20:00,attorney,0.366,106.6,0
MSG020506,CLM200205,2025-01-11 11:42:00,attorney,-0.111,107.2,0
MSG020600,CLM200206,2024-01-16 12:08:00,adjuster,0.475,130.3,0
MSG020601,CLM200206,2024-01-15 01:56:00,claimant,-0.412,59.4,0
MSG020700,CLM200207,2024-03-09 03:31:00,adjuster,0.064,39.2,0
MSG020701,CLM200207,2024-03-25 18:50:00,attorney,0.325,87.6,0
MSG020702,CLM200207,2024-03-18 16:23:00,attorney,-0.327,180.7,0
MSG020800,CLM200208,2024-03-03 18:51:00,adjuster,-0.143,86.2,0
MSG020801,CLM200208,2024-04-03 01:58:00,insured,-0.131,86.0,0
