claim_id,policy_id,claimant_id,loss_date,report_date,state,claim_type,injury_flag,attorney_rep_flag,bodily_injury_flag,liability_decision,reserve_amount,paid_amount,closed_flag,days_to_close,report_lag_days_raw,fnol_id,reporting_channel,description_of_loss,police_report_flag,witness_flag,loss_location,weather_condition,point_of_impact,injury_reported_at_fnol,message_count,avg_sentiment_score,min_sentiment_score,avg_response_latency_minutes,max_response_latency_minutes,escalated_message_count,sender_adjuster,sender_attorney,sender_claimant,sender_insured,message_escalation_rate,claimant_message_share,attorney_message_share,policy_state,vehicle_count,driver_count,prior_claim_count,coverage_limit_bi,coverage_limit_pd,premium_amount,nonstandard_risk_tier,report_lag_days,total_incurred,paid_to_reserve_ratio,coverage_per_driver,exposure_complexity_index,early_injury_signal,high_latency_flag,negative_sentiment_flag
CLM200060,POL100295,CLT500060,2024-06-06,2024-06-07,NV,rear_end_bi,0,0,0,not_at_fault,2476.62,11825.98,1,19,1,FNOL300060,agent,multi point accident with fog conditions,1,0,highway,night_clear,left_side,0,2,0.022999999999999993,-0.189,117.8,146.0,0,0,0,2,0,0.0,1.0,0.0,NV,1.0,2,0,100000,25000,1271.43,tier_4,1,14302.599999999999,4.775048251245649,50000.0,3.0,0,0,0
CLM200061,POL100719,CLT500061,2024-01-05,2024-01-09,TX,collision_pd,1,0,0,under_investigation,1101.18,954.18,1,32,4,FNOL300061,mobile_app,left side accident with night clear conditions,0,0,intersection,rain,right_side,0,1,0.077,0.077,149.7,149.7,0,0,0,1,0,0.0,1.0,0.0,TX,2.0,2,0,15000,50000,1565.93,tier_4,4,2055.36,0.8665068381191084,7500.0,4.0,1,0,0
CLM200062,POL100337,CLT500062,2024-10-12,2024-10-12,CA,collision_pd,0,0,0,comparative_negligence,896.74,630.97,1,54,0,FNOL300062,phone,multi point accident with rain conditions,0,0,highway,clear,front_end,0,6,-0.009833333333333333,-0.736,75.85000000000001,171.9,1,3,1,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,CA,2.0,3,2,50000,10000,2188.32,tier_3,0,1527.71,0.7036264692106965,16666.666666666668,8.5,0,0,0
CLM200063,POL100878,CLT500063,2024-06-18,2024-06-24,NV,collision_pd,0,1,0,under_investigation,4090.68,6761.9,0,118,6,FNOL300063,agent,rear end accident with night clear conditions,1,0,parking_lot,clear,right_side,0,6,-0.35233333333333333,-0.85,141.91666666666666,348.4,1,2,0,3,1,0.16666666666666666,0.5,0.0,NV,3.0,4,1,25000,5000,2083.63,tier_3,6,10852.58,1.6530014569704792,6250.0,11.0,0,0,1
CLM200064,POL101076,CLT500064,2024-07-18,2024-07-19,CA,minor_pd,0,0,0,insured_at_fault,747.58,3568.66,0,73,1,FNOL300064,phone,multi point accident with wind conditions,1,0,parking_lot,night_clear,multi_point,0,3,-0.09066666666666667,-0.275,23.53333333333333,41.3,0,1,0,2,0,0.0,0.6666666666666666,0.0,CA,1.0,3,0,15000,25000,1283.01,tier_3,1,4316.24,4.77361620161053,5000.0,4.0,0,0,0
CLM200065,POL100791,CLT500065,2024-11-03,2024-11-03,NV,collision_pd,0,0,0,under_investigation,2968.93,4948.09,1,48,0,FNOL300065,agent,multi point accident with clear conditions,0,1,highway,clear,front_end,0,2,-0.043,-0.078,73.2,108.3,0,2,0,0,0,0.0,0.0,0.0,NV,2.0,4,4,25000,50000,2314.58,tier_2,0,7917.02,1.6666240025867907,6250.0,12.0,0,0,0
CLM200066,POL100216,CLT500066,2024-07-24,2024-07-27,NV,minor_pd,0,0,0,under_investigation,721.0,1001.5,1,36,3,FNOL300066,phone,right side accident with night clear conditions,0,1,urban_arterial,wind,front_end,0,4,-0.022249999999999995,-0.154,92.7,173.8,0,2,0,2,0,0.0,0.5,0.0,NV,1.0,1,0,25000,25000,1025.41,tier_1,3,1722.5,1.3890429958391124,25000.0,2.0,0,0,0
CLM200067,POL100763,CLT500067,2024-12-04,2024-12-06,NV,mixed_injury,1,0,1,not_at_fault,2863.84,3187.21,0,88,2,FNOL300067,mobile_app,multi point accident with wind conditions,0,0,highway,rain,multi_point,0,2,-0.2555,-0.518,175.55,186.9,1,1,0,0,1,0.5,0.0,0.0,NV,4.0,5,0,15000,25000,1790.09,tier_1,2,6051.05,1.1129148276440024,3000.0,10.5,1,0,1
CLM200068,POL100187,CLT500068,2024-07-23,2024-07-30,FL,collision_pd,0,0,0,insured_at_fault,539.47,2544.23,1,71,7,FNOL300068,agent,left side accident with rain conditions,0,0,highway,clear,rear_end,0,4,-0.0014999999999999979,-0.178,76.5,122.6,0,1,0,0,3,0.0,0.0,0.0,FL,4.0,5,0,25000,5000,1835.82,tier_1,7,3083.7,4.7161658664986,5000.0,9.0,0,0,0
CLM200069,POL100379,CLT500069,2024-05-05,2024-05-07,TX,minor_pd,0,0,0,insured_at_fault,1890.62,2084.7,0,60,2,FNOL300069,phone,front end accident with wind conditions,1,0,urban_arterial,night_clear,right_side,0,3,-0.26066666666666666,-0.388,86.63333333333333,167.5,0,1,0,1,1,0.0,0.3333333333333333,0.0,TX,1.0,1,3,25000,25000,1786.16,tier_3,2,3975.3199999999997,1.1026541557795855,25000.0,6.5,0,0,1
CLM200070,POL100492,CLT500070,2024-12-02,2024-12-03,unknown,side_impact_bi,0,0,0,insured_at_fault,825.21,2208.51,1,46,1,FNOL300070,web_portal,rear end accident with night clear conditions,1,0,intersection,night_clear,left_side,0,1,-0.252,-0.252,47.1,47.1,0,0,0,1,0,0.0,1.0,0.0,AZ,2.0,3,1,100000,10000,1716.51,tier_3,1,3033.7200000000003,2.6763005780346822,33333.333333333336,6.5,0,0,1
CLM200071,POL101064,CLT500071,2024-08-22,2024-08-24,TX,mixed_injury,1,0,1,insured_at_fault,6833.21,16039.19,0,135,2,FNOL300071,phone,rear end accident with wind conditions,0,0,intersection,clear,front_end,0,10,-0.24090000000000003,-0.66,98.24,223.3,2,4,1,2,3,0.2,0.2,0.1,TX,1.0,1,2,25000,25000,1266.23,tier_2,2,22872.4,2.3472409014211477,25000.0,5.6,1,0,1
CLM200072,POL100014,CLT500072,2024-10-04,2024-10-05,FL,side_impact_bi,0,0,0,insured_at_fault,171.56,349.49,1,43,1,FNOL300072,web_portal,multi point accident with night clear conditions,0,1,urban_arterial,clear,right_side,0,1,0.095,0.095,85.6,85.6,0,0,0,1,0,0.0,1.0,0.0,FL,2.0,4,0,15000,10000,1496.64,tier_2,1,521.05,2.0371298671018887,3750.0,6.0,0,0,0
CLM200073,POL100064,CLT500073,2024-03-23,2024-03-29,NV,rear_end_bi,1,0,0,insured_at_fault,1088.77,4894.6,0,95,6,FNOL300073,phone,rear end accident with night clear conditions,0,0,urban_arterial,rain,rear_end,0,2,0.025,-0.109,113.65,128.3,0,1,0,1,0,0.0,0.5,0.0,NV,1.0,2,2,15000,5000,1576.13,tier_3,6,5983.370000000001,4.49553165498682,7500.0,6.0,1,0,0
CLM200074,POL100520,CLT500074,2024-09-01,2024-09-05,CA,rear_end_bi,0,0,0,insured_at_fault,72.16,1262.53,1,28,4,FNOL300074,phone,front end accident with rain conditions,0,0,parking_lot,clear,rear_end,0,5,0.054000000000000006,-0.394,79.67999999999999,142.3,1,1,0,1,3,0.2,0.2,0.0,CA,3.0,5,1,15000,5000,2756.25,tier_4,4,1334.69,17.496258314855876,3000.0,10.1,0,0,0
CLM200075,POL100647,CLT500075,2024-07-23,2024-07-29,CA,minor_pd,0,0,0,under_investigation,1425.65,3451.13,1,62,6,FNOL300075,phone,left side accident with clear conditions,0,0,intersection,clear,rear_end,0,4,-0.015249999999999996,-0.074,77.65,215.5,0,2,0,1,1,0.0,0.25,0.0,CA,3.0,4,3,50000,25000,2608.62,tier_3,6,4876.780000000001,2.420741416196121,12500.0,11.5,0,0,0
CLM200076,POL100592,CLT500076,2024-02-08,2024-02-09,FL,collision_pd,0,0,0,not_at_fault,233.81,1045.78,1,45,1,FNOL300076,web_portal,front end accident with night clear conditions,0,1,intersection,night_clear,right_side,0,2,0.21499999999999997,0.147,17.95,31.6,0,2,0,0,0,0.0,0.0,0.0,FL,2.0,2,1,100000,5000,1335.34,tier_2,1,1279.59,4.472777041187289,50000.0,5.5,0,0,0
CLM200077,POL100391,CLT500077,2024-04-02,2024-04-04,TX,minor_pd,0,0,0,under_investigation,402.45,1877.37,1,24,2,FNOL300077,agent,multi point accident with night clear conditions,0,0,intersection,clear,rear_end,0,1,-0.315,-0.315,28.1,28.1,0,0,0,0,1,0.0,0.0,0.0,TX,1.0,3,1,100000,5000,1176.48,tier_1,2,2279.8199999999997,4.664852776742452,33333.333333333336,5.5,0,0,1
CLM200078,POL100418,CLT500078,2024-11-28,2024-12-01,NV,collision_pd,0,0,0,insured_at_fault,5566.67,8595.31,1,59,3,FNOL300078,agent,rear end accident with rain conditions,0,0,residential_street,rain,left_side,0,1,-0.09,-0.09,30.0,30.0,0,0,0,1,0,0.0,1.0,0.0,NV,1.0,2,1,100000,10000,1162.55,tier_2,3,14161.98,1.5440667400797963,50000.0,4.5,0,0,0
CLM200079,POL100288,CLT500079,2024-07-27,2024-07-29,AZ,minor_pd,0,0,0,insured_at_fault,1983.04,2653.84,0,70,2,FNOL300079,web_portal,rear end accident with fog conditions,0,0,intersection,clear,rear_end,1,5,-0.24459999999999998,-0.57,96.08,137.1,1,2,1,1,1,0.2,0.2,0.2,AZ,1.0,3,1,25000,25000,1643.01,tier_3,2,4636.88,1.3382685170243667,8333.333333333334,6.1,1,0,1
CLM200080,POL100378,CLT500080,2024-10-09,2024-10-10,AZ,side_impact_bi,0,0,0,insured_at_fault,1920.31,2660.93,1,79,1,FNOL300080,agent,front end accident with fog conditions,0,1,highway,clear,front_end,0,1,-0.31,-0.31,80.7,80.7,0,0,0,0,1,0.0,0.0,0.0,AZ,4.0,4,0,25000,10000,1837.67,tier_2,1,4581.24,1.3856773125172497,6250.0,8.0,0,0,1
CLM200081,POL100230,CLT500081,2024-03-03,2024-03-04,TX,collision_pd,0,0,0,under_investigation,703.53,1213.67,0,60,1,FNOL300081,agent,right side accident with rain conditions,0,0,urban_arterial,clear,front_end,0,3,0.137,0.044,21.2,32.4,1,2,0,1,0,0.3333333333333333,0.3333333333333333,0.0,TX,1.0,1,0,25000,50000,849.22,tier_1,1,1917.2,1.7251147783321252,25000.0,3.0,0,0,0
CLM200082,POL101017,CLT500082,2024-03-20,2024-03-25,TX,collision_pd,0,1,0,insured_at_fault,1450.82,4513.04,1,49,5,FNOL300082,mobile_app,front end accident with fog conditions,0,0,parking_lot,clear,rear_end,0,3,0.004666666666666667,-0.025,166.5,198.7,1,2,0,0,1,0.3333333333333333,0.0,0.0,TX,2.0,3,2,15000,5000,2306.92,tier_4,5,5963.86,3.1106822348740715,5000.0,11.0,0,0,0
CLM200083,POL100040,CLT500083,2024-12-09,2024-12-12,GA,rear_end_bi,1,1,1,not_at_fault,7799.5,9454.53,1,144,3,FNOL300083,phone,multi point accident with fog conditions,1,0,residential_street,wind,front_end,1,5,-0.4646,-1.0,181.24,462.3,2,2,2,1,0,0.4,0.2,0.4,GA,2.0,2,2,25000,5000,1642.76,tier_2,3,17254.03,1.2121969357010065,12500.0,10.2,1,1,1
CLM200084,POL101051,CLT500084,2024-06-02,2024-06-03,FL,minor_pd,1,1,1,insured_at_fault,8091.71,10355.88,0,142,1,FNOL300084,web_portal,rear end accident with night clear conditions,0,1,intersection,night_clear,rear_end,1,5,-0.4032,-0.549,138.2,308.6,2,2,0,1,2,0.4,0.2,0.0,FL,1.0,4,0,25000,50000,1345.94,tier_1,1,18447.59,1.27981353755881,6250.0,8.2,1,0,1
CLM200085,POL100134,CLT500085,2024-11-19,2024-11-22,AZ,minor_pd,0,0,0,insured_at_fault,945.99,2014.97,0,60,3,FNOL300085,phone,front end accident with rain conditions,1,0,parking_lot,rain,rear_end,0,1,-0.304,-0.304,33.0,33.0,0,1,0,0,0,0.0,0.0,0.0,AZ,1.0,2,0,25000,25000,1342.99,tier_3,3,2960.96,2.1300119451579826,12500.0,3.0,0,0,1
CLM200086,POL100200,CLT500086,2024-10-22,2024-10-27,CA,collision_pd,0,0,1,insured_at_fault,13196.65,16270.6,1,113,5,FNOL300086,agent,right side accident with clear conditions,0,0,intersection,night_clear,front_end,0,6,-0.18566666666666665,-0.605,45.449999999999996,115.0,0,2,0,2,2,0.0,0.3333333333333333,0.0,CA,1.0,3,0,15000,10000,1405.1,tier_4,5,29467.25,1.2329341158551603,5000.0,4.0,0,0,0
CLM200087,POL100779,CLT500087,2024-05-02,2024-05-06,CA,side_impact_bi,0,0,0,comparative_negligence,2090.77,2496.22,0,60,4,FNOL300087,phone,right side accident with fog conditions,1,0,highway,clear,left_side,0,3,-0.09000000000000001,-0.513,92.13333333333334,159.8,0,1,0,1,1,0.0,0.3333333333333333,0.0,CA,1.0,1,3,15000,10000,2007.35,tier_4,4,4586.99,1.1939237697116372,15000.0,6.5,0,0,0
CLM200088,POL100929,CLT500088,2024-12-12,2024-12-13,TX,collision_pd,1,0,0,insured_at_fault,3158.74,5483.96,1,37,1,FNOL300088,phone,left side accident with clear conditions,0,0,highway,rain,rear_end,0,2,-0.10900000000000001,-0.328,66.75,108.2,0,1,0,0,1,0.0,0.0,0.0,TX,2.0,3,1,25000,25000,1666.73,tier_3,1,8642.7,1.736122631175722,8333.333333333334,6.5,1,0,0
CLM200089,POL101056,CLT500089,2024-10-10,2024-10-11,TX,minor_pd,0,0,0,under_investigation,4841.45,8256.76,1,57,1,FNOL300089,agent,left side accident with clear conditions,0,0,parking_lot,night_clear,rear_end,0,1,-0.157,-0.157,47.6,47.6,1,0,0,1,0,1.0,1.0,0.0,TX,1.0,1,2,100000,10000,1748.34,tier_4,1,13098.21,1.705431224116742,100000.0,8.0,0,0,0
CLM200090,POL101071,CLT500090,2024-02-16,2024-02-16,NV,minor_pd,0,0,0,insured_at_fault,1564.81,5926.59,0,61,0,FNOL300090,phone,rear end accident with wind conditions,0,0,residential_street,rain,front_end,0,2,-0.13949999999999999,-0.283,135.5,146.6,0,0,1,0,0,0.0,0.0,0.5,NV,1.0,1,4,50000,10000,2045.89,tier_3,0,7491.4,3.7874182808136454,50000.0,8.0,0,0,0
CLM200091,POL100502,CLT500091,2024-02-04,2024-02-09,CA,mixed_injury,1,1,1,insured_at_fault,7175.84,8989.7,0,118,5,FNOL300091,agent,rear end accident with night clear conditions,0,0,urban_arterial,night_clear,multi_point,0,9,-0.4423333333333333,-0.666,207.16666666666666,676.1,4,5,0,3,0,0.4444444444444444,0.3333333333333333,0.0,CA,1.0,3,1,100000,5000,1802.02,tier_4,5,16165.54,1.2527731944970903,33333.333333333336,8.833333333333334,1,1,1
CLM200092,POL100406,CLT500092,2024-02-16,2024-02-25,FL,mixed_injury,1,1,1,insured_at_fault,13076.96,17006.63,0,144,9,FNOL300092,agent,rear end accident with clear conditions,0,0,highway,rain,left_side,0,2,0.20600000000000002,0.137,154.5,240.7,0,1,0,1,0,0.0,0.5,0.0,FL,4.0,4,1,50000,25000,2196.96,tier_2,9,30083.59,1.3005033279906035,12500.0,11.5,1,0,0
CLM200093,POL100804,CLT500093,2024-09-27,2024-09-29,GA,rear_end_bi,0,0,1,under_investigation,1629.6,1513.17,0,71,2,FNOL300093,mobile_app,left side accident with rain conditions,0,0,intersection,night_clear,multi_point,1,5,-0.33819999999999995,-0.699,160.56,363.3,0,2,0,2,1,0.0,0.4,0.0,GA,1.0,1,0,50000,25000,636.63,tier_1,2,3142.77,0.9285530191458028,50000.0,2.0,1,0,1
CLM200094,POL100098,CLT500094,2024-02-22,2024-02-22,FL,rear_end_bi,0,0,0,not_at_fault,4175.16,6341.81,1,69,0,FNOL300094,web_portal,multi point accident with clear conditions,0,0,intersection,clear,front_end,0,1,-0.436,-0.436,81.9,81.9,1,0,0,0,1,1.0,0.0,0.0,FL,1.0,3,1,25000,10000,1290.75,tier_1,0,10516.970000000001,1.5189381963804982,8333.333333333334,8.5,0,0,1
CLM200095,POL100683,CLT500095,2024-04-13,2024-04-14,NV,mixed_injury,1,1,1,not_at_fault,12828.08,15974.76,1,145,1,FNOL300095,phone,rear end accident with fog conditions,1,0,parking_lot,clear,right_side,1,7,-0.4201428571428571,-0.887,161.72857142857143,320.9,2,0,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855,NV,1.0,3,1,15000,10000,1650.38,tier_3,1,28802.84,1.2452962563376593,5000.0,8.357142857142858,1,0,1
CLM200096,POL100725,CLT500096,2024-06-07,2024-06-10,NV,collision_pd,0,0,0,comparative_negligence,1147.57,1090.25,0,60,3,FNOL300096,phone,rear end accident with fog conditions,0,0,parking_lot,clear,rear_end,0,3,-0.08566666666666667,-0.188,111.36666666666667,192.9,0,1,0,2,0,0.0,0.6666666666666666,0.0,NV,2.0,3,0,15000,10000,1259.48,tier_1,3,2237.8199999999997,0.9500509772824316,5000.0,5.0,0,0,0
CLM200097,POL100960,CLT500097,2024-02-19,2024-02-25,FL,collision_pd,1,0,0,under_investigation,940.67,2443.47,1,53,6,FNOL300097,agent,right side accident with night clear conditions,1,1,intersection,night_clear,left_side,1,3,0.26333333333333336,0.077,123.36666666666667,176.0,0,0,0,3,0,0.0,1.0,0.0,FL,1.0,3,1,15000,25000,1642.52,tier_3,6,3384.14,2.597584700266831,5000.0,5.5,1,0,0
CLM200098,POL100612,CLT500098,2024-04-30,2024-05-02,CA,rear_end_bi,0,0,0,insured_at_fault,564.15,897.35,1,37,2,FNOL300098,phone,left side accident with night clear conditions,0,0,urban_arterial,clear,rear_end,0,3,-0.015333333333333332,-0.093,121.43333333333334,195.9,0,0,0,2,1,0.0,0.6666666666666666,0.0,CA,1.0,3,1,50000,5000,1759.18,tier_4,2,1461.5,1.5906230612425774,16666.666666666668,5.5,0,0,0
CLM200099,POL100642,CLT500099,2024-09-04,2024-09-09,NV,minor_pd,0,1,0,not_at_fault,6120.54,10154.55,1,69,5,FNOL300099,phone,front end accident with night clear conditions,0,0,residential_street,clear,right_side,1,5,-0.1008,-0.389,85.96000000000001,133.6,1,4,0,1,0,0.2,0.2,0.0,NV,2.0,4,1,50000,25000,1487.19,tier_1,5,16275.09,1.6590938054485387,12500.0,10.1,1,0,0
CLM200100,POL101028,CLT500100,2024-12-20,2024-12-24,TX,minor_pd,1,0,0,not_at_fault,2147.41,2518.08,1,67,4,FNOL300100,phone,rear end accident with fog conditions,1,0,residential_street,night_clear,right_side,1,3,0.10166666666666667,-0.045,51.0,66.8,0,2,0,1,0,0.0,0.3333333333333333,0.0,TX,1.0,1,1,50000,50000,1281.58,tier_3,4,4665.49,1.1726125891189851,50000.0,3.5,1,0,0
CLM200101,POL100502,CLT500101,2024-06-20,2024-06-22,CA,mixed_injury,0,1,0,insured_at_fault,2898.3,15218.69,0,92,2,FNOL300101,web_portal,multi point accident with wind conditions,0,0,intersection,rain,right_side,0,1,-0.242,-0.242,193.1,193.1,1,0,0,1,0,1.0,1.0,0.0,CA,1.0,3,1,100000,5000,1802.02,tier_4,2,18116.99,5.250902253044888,33333.333333333336,10.5,0,1,1
CLM200102,POL100766,CLT500102,2024-09-29,2024-10-02,TX,rear_end_bi,0,0,0,insured_at_fault,715.27,677.84,1,50,3,FNOL300102,web_portal,right side accident with rain conditions,0,0,urban_arterial,clear,rear_end,0,1,0.176,0.176,118.3,118.3,0,0,0,0,1,0.0,0.0,0.0,TX,1.0,3,2,15000,10000,1472.1,tier_2,3,1393.1100000000001,0.9476701105876103,5000.0,7.0,0,0,0
CLM200103,POL100397,CLT500103,2024-07-12,2024-07-21,CA,rear_end_bi,0,0,0,comparative_negligence,854.13,1338.13,1,51,9,FNOL300103,phone,left side accident with clear conditions,0,1,intersection,clear,left_side,0,2,0.099,0.082,194.7,214.2,0,1,0,1,0,0.0,0.5,0.0,CA,4.0,5,1,15000,50000,2106.95,tier_2,9,2192.26,1.56665847119291,3000.0,10.5,0,1,0
CLM200104,POL100870,CLT500104,2024-06-19,2024-06-21,CA,rear_end_bi,1,0,1,insured_at_fault,1423.11,3054.52,0,89,2,FNOL300104,phone,front end accident with night clear conditions,0,0,parking_lot,wind,right_side,1,6,-0.13899999999999998,-0.58,74.26666666666667,124.7,1,2,0,4,0,0.16666666666666666,0.6666666666666666,0.0,CA,4.0,5,1,50000,10000,2495.85,tier_3,2,4477.63,2.146369570869434,10000.0,11.0,1,0,0
CLM200105,POL100794,CLT500105,2024-07-08,2024-07-09,CA,minor_pd,0,0,0,insured_at_fault,725.98,150.0,1,40,1,FNOL300105,agent,multi point accident with night clear conditions,1,0,urban_arterial,night_clear,rear_end,0,1,-0.307,-0.307,85.9,85.9,0,1,0,0,0,0.0,0.0,0.0,CA,3.0,3,0,15000,5000,1332.18,tier_1,1,875.98,0.20661726218353121,5000.0,6.0,0,0,1
CLM200106,POL100392,CLT500106,2024-12-15,2024-12-17,CA,collision_pd,0,0,0,insured_at_fault,1490.64,2487.67,1,34,2,FNOL300106,phone,rear end accident with clear conditions,0,0,residential_street,wind,rear_end,0,5,-0.044400000000000016,-0.524,113.08,152.2,0,3,0,2,0,0.0,0.4,0.0,CA,1.0,3,1,25000,10000,1716.48,tier_3,2,3978.3100000000004,1.6688603552836365,8333.333333333334,5.5,0,0,0
CLM200107,POL100206,CLT500107,2024-01-22,2024-01-25,FL,mixed_injury,1,0,0,insured_at_fault,542.78,1128.74,1,45,3,FNOL300107,phone,right side accident with clear conditions,0,0,urban_arterial,clear,left_side,0,1,0.561,0.561,29.4,29.4,1,1,0,0,0,1.0,0.0,0.0,FL,1.0,1,1,25000,10000,1055.65,tier_1,3,1671.52,2.0795534102214526,25000.0,6.5,1,0,0
CLM200108,POL101038,CLT500108,2024-07-06,2024-07-07,FL,side_impact_bi,1,0,1,not_at_fault,2262.26,3179.8,0,107,1,FNOL300108,phone,right side accident with night clear conditions,0,0,residential_street,rain,rear_end,1,7,-0.36500000000000005,-0.59,91.78571428571429,176.1,0,4,0,2,0,0.0,0.2857142857142857,0.0,FL,1.0,1,0,100000,5000,926.2,tier_2,1,5442.06,1.4055855648776001,100000.0,2.0,1,0,1
CLM200109,POL100891,CLT500109,2024-01-19,2024-01-22,CA,minor_pd,1,1,1,comparative_negligence,3297.06,3385.48,1,107,3,FNOL300109,web_portal,right side accident with fog conditions,0,0,residential_street,clear,rear_end,1,6,-0.32166666666666666,-0.706,122.3,233.5,0,3,1,2,0,0.0,0.3333333333333333,0.16666666666666666,CA,4.0,4,2,15000,25000,3062.28,tier_4,3,6682.54,1.0268178316439496,3750.0,13.0,1,0,1
CLM200110,POL100863,CLT500110,2024-11-15,2024-11-16,GA,minor_pd,0,0,0,comparative_negligence,884.09,1193.53,1,25,1,FNOL300110,phone,right side accident with wind conditions,0,0,parking_lot,night_clear,multi_point,0,3,0.169,0.066,113.76666666666667,232.9,0,1,1,1,0,0.0,0.3333333333333333,0.3333333333333333,GA,1.0,3,1,25000,5000,1562.3,tier_3,1,2077.62,1.3500096144057732,8333.333333333334,5.5,0,0,0
CLM200111,POL100742,CLT500111,2024-08-07,2024-08-09,CA,side_impact_bi,1,0,1,comparative_negligence,8392.7,20335.39,1,99,2,FNOL300111,phone,front end accident with night clear conditions,0,0,residential_street,wind,multi_point,1,5,-0.2122,-0.495,150.18,263.2,0,2,1,0,2,0.0,0.0,0.2,CA,2.0,3,3,50000,10000,2719.32,tier_4,2,28728.09,2.4229854516424987,16666.666666666668,9.5,1,0,1
CLM200112,POL100563,CLT500112,2024-01-18,2024-01-27,CA,minor_pd,1,0,0,insured_at_fault,1259.79,5012.9,1,91,9,FNOL300112,mobile_app,left side accident with fog conditions,0,0,intersection,night_clear,front_end,0,4,-0.005749999999999998,-0.18,72.625,145.0,0,1,0,3,0,0.0,0.75,0.0,CA,1.0,1,3,15000,50000,1792.02,tier_3,9,6272.69,3.9791552560347356,15000.0,6.5,1,0,0
CLM200113,POL101020,CLT500113,2024-08-15,2024-08-16,CA,rear_end_bi,0,0,0,comparative_negligence,1261.46,2963.74,1,54,1,FNOL300113,phone,left side accident with clear conditions,0,1,highway,rain,multi_point,0,1,-0.091,-0.091,151.8,151.8,0,1,0,0,0,0.0,0.0,0.0,CA,2.0,2,2,25000,5000,2245.72,tier_4,1,4225.2,2.349452222028443,12500.0,7.0,0,0,0
CLM200114,POL100095,CLT500114,2024-06-08,2024-06-13,TX,minor_pd,1,1,1,under_investigation,6813.84,8543.91,0,141,5,FNOL300114,agent,multi point accident with wind conditions,1,0,intersection,clear,right_side,1,11,-0.2948181818181818,-0.769,199.38181818181818,564.4,3,3,3,4,1,0.2727272727272727,0.36363636363636365,0.2727272727272727,TX,2.0,3,0,50000,10000,1554.91,tier_3,5,15357.75,1.2539052868866893,16666.666666666668,7.818181818181818,1,1,1
CLM200115,POL100484,CLT500115,2024-01-18,2024-01-18,AZ,minor_pd,0,0,0,insured_at_fault,276.57,789.52,1,43,0,FNOL300115,agent,right side accident with clear conditions,0,1,intersection,wind,left_side,0,1,0.074,0.074,51.5,51.5,0,0,0,1,0,0.0,1.0,0.0,AZ,3.0,5,0,25000,50000,1551.81,tier_1,0,1066.09,2.8546841667570595,5000.0,8.0,0,0,0
CLM200116,POL100230,CLT500116,2024-12-23,2025-01-01,TX,side_impact_bi,1,1,0,not_at_fault,1210.87,3514.07,0,93,9,FNOL300116,web_portal,left side accident with wind conditions,1,0,parking_lot,rain,right_side,0,3,-0.33666666666666667,-0.643,143.9,227.5,0,2,0,1,0,0.0,0.3333333333333333,0.0,TX,1.0,1,0,25000,50000,849.22,tier_1,9,4724.9400000000005,2.9021034462824256,25000.0,4.0,1,0,1
CLM200117,POL100748,CLT500117,2024-05-18,2024-05-20,CA,collision_pd,0,0,0,under_investigation,966.01,1761.25,1,61,2,FNOL300117,phone,right side accident with fog conditions,0,0,highway,clear,multi_point,0,1,0.171,0.171,19.4,19.4,0,0,0,1,0,0.0,1.0,0.0,CA,3.0,3,1,25000,10000,2252.47,tier_4,2,2727.26,1.8232212917050548,8333.333333333334,7.5,0,0,0
CLM200118,POL100540,CLT500118,2024-01-09,2024-01-16,AZ,mixed_injury,1,0,0,comparative_negligence,5494.85,9504.68,1,65,7,FNOL300118,phone,multi point accident with fog conditions,0,0,intersection,wind,right_side,0,1,-0.185,-0.185,15.5,15.5,0,1,0,0,0,0.0,0.0,0.0,AZ,1.0,1,2,15000,25000,1755.04,tier_4,7,14999.53,1.7297433050947706,15000.0,5.0,1,0,0
CLM200119,POL101059,CLT500119,2024-08-11,2024-08-13,AZ,mixed_injury,0,0,0,insured_at_fault,669.59,1615.88,1,65,2,FNOL300119,mobile_app,right side accident with fog conditions,1,0,intersection,clear,rear_end,0,3,0.02666666666666667,-0.161,111.39999999999999,237.6,0,0,0,2,1,0.0,0.6666666666666666,0.0,AZ,3.0,4,2,25000,10000,2476.95,tier_3,2,2285.4700000000003,2.4132379515823117,6250.0,10.0,0,0,0
CLM200120,POL100524,CLT500120,2024-05-16,2024-05-21,FL,minor_pd,0,0,0,insured_at_fault,2834.97,4363.26,1,27,5,FNOL300120,phone,front end accident with night clear conditions,0,0,intersection,wind,rear_end,0,2,-0.1075,-0.236,100.4,142.8,1,2,0,0,0,0.5,0.0,0.0,FL,1.0,3,0,50000,50000,955.09,tier_1,5,7198.23,1.5390850696832772,16666.666666666668,5.5,0,0,0
