fnol_id,claim_id,reporting_channel,description_of_loss,police_report_flag,witness_flag,loss_location,weather_condition,point_of_impact,injury_reported_at_fnol
FNOL301126,CLM201126,phone,left side accident with fog conditions,1,0.0,highway,clear,right_side,0
FNOL301127,CLM201127,phone,rear end accident with wind conditions,1,0.0,residential_street,clear,front_end,0
FNOL301128,CLM201128,web_portal,left side accident with wind conditions,0,1.0,urban_arterial,clear,left_side,1
FNOL301129,CLM201129,phone,left side accident with rain conditions,1,1.0,highway,clear,front_end,1
FNOL301130,CLM201130,web_portal,front end accident with wind conditions,0,0.0,residential_street,rain,rear_end,0
FNOL301131,CLM201131,mobile_app,front end accident with clear conditions,0,1.0,parking_lot,wind,left_side,0
FNOL301132,CLM201132,phone,rear end accident with clear conditions,1,1.0,intersection,clear,front_end,0
FNOL301133,CLM201133,web_portal,rear end accident with wind conditions,1,0.0,highway,fog,rear_end,0
FNOL301134,CLM201134,phone,right side accident with night clear conditions,1,0.0,residential_street,night_clear,multi_point,0
FNOL301135,CLM201135,web_portal,left side accident with wind conditions,1,0.0,highway,clear,multi_point,0
FNOL301136,CLM201136,phone,multi point accident with fog conditions,0,0.0,residential_street,rain,right_side,0
FNOL301137,CLM201137,mobile_app,front end accident with night clear conditions,1,0.0,highway,clear,left_side,0
FNOL301138,CLM201138,mobile_app,left side accident with rain conditions,1,0.0,urban_arterial,rain,left_side,0
FNOL301139,CLM201139,mobile_app,rear end accident with wind conditions,0,0.0,residential_street,night_clear,rear_end,0
FNOL301140,CLM201140,web_portal,multi point accident with wind conditions,0,0.0,urban_arterial,night_clear,rear_end,1
FNOL301141,CLM201141,phone,right side accident with clear conditions,0,1.0,urban_arterial,rain,left_side,0
FNOL301142,CLM201142,mobile_app,rear end accident with night clear conditions,0,0.0,intersection,wind,right_side,0
FNOL301143,CLM201143,phone,multi point accident with wind conditions,0,0.0,intersection,rain,front_end,0
FNOL301144,CLM201144,phone,multi point accident with rain conditions,1,0.0,residential_street,wind,multi_point,0
FNOL301145,CLM201145,phone,right side accident with night clear conditions,1,0.0,urban_arterial,night_clear,front_end,0
FNOL301146,CLM201146,mobile_app,multi point accident with rain conditions,1,1.0,highway,fog,front_end,0
FNOL301147,CLM201147,mobile_app,rear end accident with clear conditions,0,0.0,highway,clear,front_end,1
FNOL301148,CLM201148,agent,front end accident with wind conditions,0,0.0,parking_lot,clear,left_side,0
FNOL301149,CLM201149,mobile_app,right side accident with clear conditions,0,0.0,intersection,wind,rear_end,0
FNOL301150,CLM201150,web_portal,left side accident with fog conditions,0,1.0,highway,clear,rear_end,1
FNOL301151,CLM201151,agent,right side accident with wind conditions,0,0.0,highway,rain,right_side,0
FNOL301152,CLM201152,phone,multi point accident with clear conditions,1,1.0,urban_arterial,rain,left_side,1
FNOL301153,CLM201153,web_portal,front end accident with wind conditions,1,0.0,parking_lot,night_clear,rear_end,1
FNOL301154,CLM201154,phone,multi point accident with fog conditions,1,1.0,highway,night_clear,left_side,1
FNOL301155,CLM201155,phone,rear end accident with rain conditions,0,0.0,parking_lot,clear,multi_point,0
FNOL301156,CLM201156,agent,left side accident with clear conditions,0,1.0,parking_lot,fog,front_end,0
FNOL301157,CLM201157,phone,left side accident with wind conditions,0,0.0,urban_arterial,wind,right_side,0
FNOL301158,CLM201158,agent,multi point accident with clear conditions,0,0.0,intersection,clear,rear_end,0
FNOL301159,CLM201159,agent,left side accident with clear conditions,1,0.0,intersection,rain,front_end,0
FNOL301160,CLM201160,agent,multi point accident with rain conditions,0,0.0,residential_street,rain,rear_end,1
FNOL301161,CLM201161,mobile_app,rear end accident with fog conditions,0,0.0,urban_arterial,clear,multi_point,0
FNOL301162,CLM201162,mobile_app,multi point accident with night clear conditions,1,0.0,urban_arterial,clear,rear_end,0
FNOL301163,CLM201163,phone,rear end accident with wind conditions,0,1.0,urban_arterial,clear,multi_point,1
FNOL301164,CLM201164,phone,left side accident with wind conditions,0,0.0,residential_street,wind,front_end,0
FNOL301165,CLM201165,agent,left side accident with clear conditions,1,0.0,highway,clear,front_end,0
FNOL301166,CLM201166,phone,rear end accident with wind conditions,0,0.0,intersection,rain,front_end,0
FNOL301167,CLM201167,mobile_app,left side accident with rain conditions,1,0.0,highway,rain,rear_end,0
FNOL301168,CLM201168,agent,multi point accident with fog conditions,0,0.0,residential_street,clear,rear_end,0
FNOL301169,CLM201169,phone,left side accident with wind conditions,0,0.0,intersection,rain,front_end,0
FNOL301170,CLM201170,agent,right side accident with clear conditions,0,0.0,residential_street,clear,right_side,0
FNOL301171,CLM201171,phone,multi point accident with rain conditions,0,0.0,highway,clear,left_side,1
FNOL301172,CLM201172,phone,front end accident with rain conditions,0,0.0,intersection,clear,multi_point,0
FNOL301173,CLM201173,mobile_app,rear end accident with night clear conditions,0,0.0,residential_street,rain,rear_end,0
FNOL301174,CLM201174,mobile_app,right side accident with night clear conditions,0,0.0,residential_street,rain,right_side,0
FNOL301175,CLM201175,agent,right side accident with night clear conditions,0,0.0,highway,clear,rear_end,1
FNOL301176,CLM201176,phone,rear end accident with fog conditions,0,1.0,parking_lot,clear,front_end,0
FNOL301177,CLM201177,phone,front end accident with wind conditions,0,0.0,parking_lot,clear,rear_end,1
FNOL301178,CLM201178,agent,front end accident with wind conditions,1,1.0,parking_lot,clear,multi_point,0
FNOL301179,CLM201179,mobile_app,right side accident with wind conditions,0,0.0,highway,clear,front_end,0
FNOL301180,CLM201180,mobile_app,multi point accident with wind conditions,0,0.0,intersection,clear,front_end,0
FNOL301181,CLM201181,phone,right side accident with night clear conditions,0,0.0,residential_street,rain,rear_end,0
FNOL301182,CLM201182,agent,front end accident with rain conditions,0,0.0,intersection,night_clear,front_end,0
FNOL301183,CLM201183,agent,right side accident with wind conditions,0,0.0,urban_arterial,clear,rear_end,1
FNOL301184,CLM201184,mobile_app,front end accident with wind conditions,0,0.0,residential_street,wind,left_side,0
FNOL301185,CLM201185,phone,right side accident with wind conditions,0,0.0,intersection,clear,left_side,0
FNOL301186,CLM201186,agent,multi point accident with night clear conditions,0,0.0,parking_lot,clear,rear_end,0
FNOL301187,CLM201187,agent,right side accident with clear conditions,0,0.0,urban_arterial,clear,rear_end,0
FNOL301188,CLM201188,mobile_app,right side accident with night clear conditions,0,0.0,parking_lot,clear,rear_end,0
FNOL301189,CLM201189,web_portal,right side accident with night clear conditions,0,0.0,urban_arterial,rain,front_end,0
FNOL301190,CLM201190,phone,left side accident with night clear conditions,0,0.0,highway,clear,rear_end,1
FNOL301191,CLM201191,phone,rear end accident with rain conditions,0,0.0,urban_arterial,night_clear,rear_end,0
FNOL301192,CLM201192,web_portal,multi point accident with fog conditions,0,0.0,highway,rain,rear_end,0
FNOL301193,CLM201193,web_portal,front end accident with clear conditions,1,0.0,urban_arterial,wind,rear_end,0
FNOL301194,CLM201194,mobile_app,multi point accident with clear conditions,0,1.0,residential_street,clear,left_side,0
FNOL301195,CLM201195,agent,multi point accident with fog conditions,0,1.0,parking_lot,clear,left_side,0
FNOL301196,CLM201196,mobile_app,right side accident with night clear conditions,0,0.0,highway,fog,rear_end,0
FNOL301197,CLM201197,agent,left side accident with rain conditions,0,0.0,residential_street,rain,front_end,1
FNOL301198,CLM201198,phone,front end accident with wind conditions,0,1.0,residential_street,rain,left_side,0
FNOL301199,CLM201199,agent,rear end accident with clear conditions,1,0.0,intersection,rain,rear_end,0
FNOL301200,CLM201200,phone,multi point accident with clear conditions,0,0.0,intersection,fog,multi_point,1
FNOL301201,CLM201201,phone,multi point accident with wind conditions,0,1.0,intersection,rain,left_side,1
FNOL301202,CLM201202,mobile_app,right side accident with rain conditions,1,1.0,intersection,clear,left_side,0
FNOL301203,CLM201203,phone,multi point accident with clear conditions,0,1.0,parking_lot,night_clear,front_end,0
FNOL301204,CLM201204,phone,front end accident with night clear conditions,0,0.0,urban_arterial,wind,front_end,0
FNOL301205,CLM201205,web_portal,left side accident with night clear conditions,1,0.0,intersection,clear,rear_end,1
FNOL301206,CLM201206,phone,rear end accident with clear conditions,0,0.0,parking_lot,clear,rear_end,1
FNOL301207,CLM201207,agent,left side accident with night clear conditions,0,0.0,highway,fog,right_side,0
FNOL301208,CLM201208,phone,multi point accident with clear conditions,1,0.0,highway,rain,multi_point,0
FNOL301209,CLM201209,phone,front end accident with wind conditions,0,0.0,residential_street,night_clear,multi_point,0
FNOL301210,CLM201210,phone,left side accident with wind conditions,1,1.0,highway,fog,front_end,0
FNOL301211,CLM201211,mobile_app,left side accident with rain conditions,0,0.0,intersection,clear,multi_point,0
FNOL301212,CLM201212,phone,left side accident with clear conditions,0,0.0,urban_arterial,clear,left_side,1
FNOL301213,CLM201213,phone,multi point accident with fog conditions,0,0.0,urban_arterial,rain,front_end,0
FNOL301214,CLM201214,phone,left side accident with night clear conditions,1,1.0,urban_arterial,rain,multi_point,0
FNOL301215,CLM201215,phone,front end accident with clear conditions,0,1.0,residential_street,night_clear,multi_point,1
FNOL301216,CLM201216,mobile_app,front end accident with night clear conditions,0,0.0,parking_lot,fog,front_end,1
FNOL301217,CLM201217,mobile_app,front end accident with wind conditions,0,0.0,residential_street,night_clear,right_side,1
FNOL301218,CLM201218,phone,front end accident with night clear conditions,0,0.0,urban_arterial,wind,right_side,1
FNOL301219,CLM201219,phone,multi point accident with rain conditions,0,0.0,intersection,fog,left_side,0
FNOL301220,CLM201220,agent,left side accident with wind conditions,1,0.0,highway,rain,front_end,0
FNOL301221,CLM201221,phone,front end accident with fog conditions,0,1.0,urban_arterial,rain,rear_end,0
FNOL301222,CLM201222,agent,rear end accident with wind conditions,0,0.0,urban_arterial,rain,multi_point,0
FNOL301223,CLM201223,phone,multi point accident with clear conditions,0,0.0,highway,night_clear,rear_end,0
FNOL301224,CLM201224,agent,rear end accident with fog conditions,0,0.0,residential_street,clear,rear_end,0
FNOL301225,CLM201225,phone,front end accident with night clear conditions,0,0.0,residential_street,night_clear,front_end,1
FNOL301226,CLM201226,mobile_app,right side accident with night clear conditions,0,0.0,urban_arterial,rain,front_end,0
FNOL301227,CLM201227,phone,rear end accident with rain conditions,1,0.0,intersection,rain,rear_end,1
FNOL301228,CLM201228,agent,front end accident with clear conditions,0,1.0,highway,clear,rear_end,0
FNOL301229,CLM201229,phone,multi point accident with fog conditions,0,0.0,highway,clear,multi_point,0
FNOL301230,CLM201230,web_portal,rear end accident with rain conditions,0,0.0,parking_lot,rain,front_end,0
FNOL301231,CLM201231,phone,front end accident with rain conditions,0,0.0,residential_street,clear,multi_point,1
FNOL301232,CLM201232,mobile_app,rear end accident with clear conditions,1,0.0,intersection,clear,right_side,0
FNOL301233,CLM201233,web_portal,right side accident with fog conditions,0,1.0,highway,clear,front_end,0
FNOL301234,CLM201234,mobile_app,rear end accident with clear conditions,0,1.0,urban_arterial,clear,front_end,0
FNOL301235,CLM201235,web_portal,rear end accident with night clear conditions,1,0.0,intersection,night_clear,rear_end,0
FNOL301236,CLM201236,web_portal,left side accident with clear conditions,0,0.0,residential_street,rain,multi_point,0
FNOL301237,CLM201237,mobile_app,right side accident with clear conditions,0,0.0,parking_lot,clear,left_side,0
FNOL301238,CLM201238,phone,multi point accident with fog conditions,0,1.0,urban_arterial,night_clear,right_side,0
FNOL301239,CLM201239,phone,front end accident with clear conditions,0,0.0,highway,clear,multi_point,0
FNOL301240,CLM201240,web_portal,left side accident with fog conditions,0,0.0,intersection,night_clear,rear_end,0
FNOL301241,CLM201241,phone,multi point accident with clear conditions,0,0.0,intersection,night_clear,multi_point,0
FNOL301242,CLM201242,web_portal,right side accident with night clear conditions,1,0.0,intersection,fog,right_side,0
FNOL301243,CLM201243,phone,multi point accident with fog conditions,1,0.0,intersection,rain,front_end,0
FNOL301244,CLM201244,agent,rear end accident with rain conditions,0,0.0,residential_street,night_clear,multi_point,0
FNOL301245,CLM201245,mobile_app,rear end accident with wind conditions,0,0.0,residential_street,clear,left_side,0
FNOL301246,CLM201246,mobile_app,right side accident with fog conditions,0,0.0,urban_arterial,clear,front_end,1
FNOL301247,CLM201247,agent,front end accident with night clear conditions,0,0.0,intersection,clear,rear_end,0
FNOL301248,CLM201248,agent,right side accident with wind conditions,0,0.0,parking_lot,clear,right_side,0
FNOL301249,CLM201249,phone,right side accident with night clear conditions,0,0.0,parking_lot,clear,right_side,0
FNOL301250,CLM201250,phone,left side accident with night clear conditions,0,0.0,highway,night_clear,rear_end,0
FNOL301251,CLM201251,mobile_app,multi point accident with clear conditions,1,0.0,highway,clear,front_end,1
FNOL301252,CLM201252,phone,multi point accident with wind conditions,1,0.0,intersection,rain,rear_end,1
FNOL301253,CLM201253,phone,front end accident with night clear conditions,0,0.0,intersection,clear,left_side,0
FNOL301254,CLM201254,phone,rear end accident with clear conditions,0,0.0,highway,clear,left_side,0
FNOL301255,CLM201255,phone,multi point accident with night clear conditions,0,0.0,urban_arterial,night_clear,right_side,0
FNOL301256,CLM201256,phone,multi point accident with wind conditions,1,0.0,intersection,night_clear,rear_end,1
FNOL301257,CLM201257,phone,multi point accident with wind conditions,1,0.0,parking_lot,fog,rear_end,0
FNOL301258,CLM201258,phone,rear end accident with wind conditions,1,0.0,parking_lot,fog,rear_end,0
FNOL301259,CLM201259,mobile_app,right side accident with rain conditions,1,0.0,intersection,night_clear,multi_point,0
FNOL301260,CLM201260,phone,multi point accident with night clear conditions,1,0.0,parking_lot,clear,front_end,0
FNOL301261,CLM201261,phone,front end accident with wind conditions,0,0.0,residential_street,rain,rear_end,1
FNOL301262,CLM201262,agent,right side accident with fog conditions,0,1.0,parking_lot,clear,rear_end,0
FNOL301263,CLM201263,mobile_app,left side accident with wind conditions,0,0.0,residential_street,clear,rear_end,0
FNOL301264,CLM201264,agent,left side accident with night clear conditions,0,0.0,highway,night_clear,right_side,1
FNOL301265,CLM201265,agent,right side accident with rain conditions,1,0.0,highway,wind,front_end,0
FNOL301266,CLM201266,mobile_app,left side accident with night clear conditions,0,0.0,parking_lot,rain,right_side,0
FNOL301267,CLM201267,agent,right side accident with clear conditions,0,0.0,highway,clear,rear_end,0
FNOL301268,CLM201268,phone,front end accident with wind conditions,0,0.0,intersection,wind,front_end,0
FNOL301269,CLM201269,web_portal,front end accident with fog conditions,0,1.0,highway,night_clear,left_side,1
FNOL301270,CLM201270,mobile_app,right side accident with wind conditions,0,0.0,parking_lot,night_clear,rear_end,1
FNOL301271,CLM201271,web_portal,left side accident with fog conditions,0,0.0,urban_arterial,fog,rear_end,0
FNOL301272,CLM201272,phone,front end accident with fog conditions,0,,residential_street,rain,rear_end,0
FNOL301273,CLM201273,agent,multi point accident with clear conditions,0,0.0,highway,clear,right_side,0
FNOL301274,CLM201274,phone,front end accident with rain conditions,0,0.0,parking_lot,clear,left_side,0
FNOL301275,CLM201275,web_portal,left side accident with night clear conditions,0,0.0,urban_arterial,clear,front_end,1
FNOL301276,CLM201276,agent,front end accident with fog conditions,0,0.0,highway,rain,left_side,1
FNOL301277,CLM201277,agent,left side accident with clear conditions,1,0.0,intersection,night_clear,rear_end,0
FNOL301278,CLM201278,phone,left side accident with clear conditions,0,0.0,parking_lot,night_clear,right_side,0
FNOL301279,CLM201279,phone,front end accident with rain conditions,0,0.0,parking_lot,clear,right_side,1
FNOL301280,CLM201280,web_portal,right side accident with wind conditions,1,1.0,parking_lot,clear,rear_end,0
FNOL301281,CLM201281,mobile_app,rear end accident with rain conditions,1,1.0,parking_lot,clear,multi_point,0
FNOL301282,CLM201282,phone,right side accident with fog conditions,0,0.0,highway,rain,front_end,1
FNOL301283,CLM201283,web_portal,rear end accident with wind conditions,0,0.0,highway,night_clear,front_end,1
FNOL301284,CLM201284,agent,front end accident with wind conditions,1,0.0,urban_arterial,wind,front_end,0
FNOL301285,CLM201285,phone,left side accident with clear conditions,0,1.0,urban_arterial,night_clear,right_side,0
FNOL301286,CLM201286,phone,left side accident with rain conditions,1,0.0,residential_street,rain,rear_end,1
FNOL301287,CLM201287,web_portal,right side accident with wind conditions,0,1.0,intersection,fog,rear_end,0
FNOL301288,CLM201288,mobile_app,multi point accident with wind conditions,1,0.0,residential_street,night_clear,multi_point,1
FNOL301289,CLM201289,agent,right side accident with fog conditions,1,1.0,highway,fog,multi_point,0
FNOL301290,CLM201290,web_portal,left side accident with rain conditions,1,0.0,intersection,clear,right_side,1
FNOL301291,CLM201291,phone,rear end accident with clear conditions,1,1.0,residential_street,clear,rear_end,0
FNOL301292,CLM201292,web_portal,multi point accident with clear conditions,0,1.0,highway,clear,left_side,1
FNOL301293,CLM201293,agent,front end accident with clear conditions,0,0.0,urban_arterial,clear,front_end,0
FNOL301294,CLM201294,phone,right side accident with night clear conditions,0,1.0,intersection,rain,rear_end,0
FNOL301295,CLM201295,phone,multi point accident with fog conditions,0,0.0,residential_street,wind,rear_end,0
FNOL301296,CLM201296,web_portal,right side accident with rain conditions,0,0.0,residential_street,clear,right_side,0
FNOL301297,CLM201297,phone,rear end accident with fog conditions,0,0.0,parking_lot,clear,rear_end,0
FNOL301298,CLM201298,agent,front end accident with fog conditions,1,1.0,residential_street,clear,rear_end,1
FNOL301299,CLM201299,phone,multi point accident with clear conditions,0,0.0,highway,night_clear,rear_end,0
FNOL301300,CLM201300,phone,right side accident with night clear conditions,1,0.0,residential_street,clear,left_side,1
FNOL301301,CLM201301,agent,right side accident with fog conditions,1,0.0,urban_arterial,clear,right_side,0
FNOL301302,CLM201302,phone,left side accident with fog conditions,0,1.0,highway,rain,rear_end,1
FNOL301303,CLM201303,phone,multi point accident with fog conditions,1,0.0,residential_street,rain,right_side,0
FNOL301304,CLM201304,phone,right side accident with night clear conditions,0,1.0,urban_arterial,clear,rear_end,1
FNOL301305,CLM201305,agent,right side accident with night clear conditions,0,0.0,intersection,wind,rear_end,1
FNOL301306,CLM201306,agent,multi point accident with clear conditions,1,1.0,urban_arterial,rain,rear_end,0
FNOL301307,CLM201307,phone,multi point accident with wind conditions,0,0.0,highway,rain,front_end,0
FNOL301308,CLM201308,web_portal,multi point accident with clear conditions,0,0.0,residential_street,fog,multi_point,0
FNOL301309,CLM201309,web_portal,right side accident with clear conditions,1,0.0,parking_lot,clear,right_side,0
FNOL301310,CLM201310,phone,front end accident with fog conditions,0,0.0,urban_arterial,clear,rear_end,0
FNOL301311,CLM201311,phone,front end accident with fog conditions,0,0.0,intersection,rain,multi_point,1
FNOL301312,CLM201312,agent,rear end accident with fog conditions,0,0.0,highway,clear,left_side,0
FNOL301313,CLM201313,phone,multi point accident with clear conditions,0,0.0,highway,clear,front_end,0
FNOL301314,CLM201314,mobile_app,front end accident with wind conditions,0,0.0,urban_arterial,clear,multi_point,1
FNOL301315,CLM201315,phone,front end accident with fog conditions,1,0.0,intersection,rain,right_side,0
FNOL301316,CLM201316,mobile_app,right side accident with clear conditions,0,1.0,highway,night_clear,right_side,0
FNOL301317,CLM201317,phone,left side accident with rain conditions,0,0.0,highway,rain,rear_end,0
FNOL301318,CLM201318,phone,front end accident with clear conditions,1,0.0,urban_arterial,night_clear,rear_end,0
FNOL301319,CLM201319,phone,front end accident with night clear conditions,0,0.0,residential_street,rain,right_side,1
FNOL301320,CLM201320,agent,left side accident with wind conditions,0,1.0,highway,rain,left_side,1
FNOL301321,CLM201321,phone,right side accident with fog conditions,1,0.0,urban_arterial,clear,right_side,0
FNOL301322,CLM201322,phone,rear end accident with clear conditions,0,0.0,parking_lot,clear,right_side,1
FNOL301323,CLM201323,phone,right side accident with night clear conditions,0,1.0,intersection,clear,multi_point,0
FNOL301324,CLM201324,phone,rear end accident with rain conditions,1,1.0,highway,clear,front_end,1
FNOL301325,CLM201325,agent,multi point accident with fog conditions,1,0.0,highway,fog,rear_end,0
FNOL301326,CLM201326,phone,rear end accident with wind conditions,0,0.0,highway,clear,rear_end,0
FNOL301327,CLM201327,web_portal,front end accident with rain conditions,0,0.0,intersection,clear,rear_end,1
FNOL301328,CLM201328,mobile_app,front end accident with night clear conditions,0,1.0,residential_street,wind,front_end,0
FNOL301329,CLM201329,agent,multi point accident with rain conditions,0,0.0,urban_arterial,clear,front_end,1
FNOL301330,CLM201330,agent,front end accident with rain conditions,1,0.0,parking_lot,night_clear,rear_end,0
FNOL301331,CLM201331,phone,multi point accident with clear conditions,0,0.0,highway,night_clear,left_side,0
FNOL301332,CLM201332,web_portal,front end accident with rain conditions,0,0.0,urban_arterial,clear,rear_end,1
FNOL301333,CLM201333,agent,front end accident with wind conditions,0,0.0,intersection,clear,front_end,0
FNOL301334,CLM201334,agent,left side accident with fog conditions,1,1.0,urban_arterial,night_clear,front_end,1
FNOL301335,CLM201335,agent,rear end accident with night clear conditions,0,0.0,highway,night_clear,rear_end,1
FNOL301336,CLM201336,web_portal,rear end accident with night clear conditions,0,0.0,parking_lot,night_clear,left_side,0
FNOL301337,CLM201337,mobile_app,front end accident with rain conditions,1,0.0,residential_street,clear,front_end,0
FNOL301338,CLM201338,phone,right side accident with wind conditions,1,0.0,urban_arterial,rain,front_end,0
FNOL301339,CLM201339,agent,rear end accident with fog conditions,0,0.0,residential_street,clear,front_end,0
FNOL301340,CLM201340,agent,multi point accident with fog conditions,0,0.0,parking_lot,clear,rear_end,0
FNOL301341,CLM201341,phone,right side accident with rain conditions,0,0.0,intersection,clear,right_side,0
FNOL301342,CLM201342,mobile_app,front end accident with clear conditions,1,0.0,urban_arterial,wind,multi_point,0
FNOL301343,CLM201343,phone,rear end accident with fog conditions,0,0.0,urban_arterial,rain,rear_end,0
FNOL301344,CLM201344,phone,left side accident with wind conditions,1,0.0,intersection,wind,rear_end,1
FNOL301345,CLM201345,phone,left side accident with night clear conditions,0,1.0,parking_lot,clear,right_side,0
FNOL301346,CLM201346,phone,rear end accident with fog conditions,1,1.0,residential_street,night_clear,left_side,0
FNOL301347,CLM201347,web_portal,right side accident with clear conditions,0,0.0,parking_lot,clear,rear_end,0
FNOL301348,CLM201348,phone,multi point accident with fog conditions,0,0.0,urban_arterial,night_clear,left_side,1
FNOL301349,CLM201349,mobile_app,left side accident with rain conditions,1,0.0,intersection,fog,multi_point,1
FNOL301350,CLM201350,mobile_app,left side accident with night clear conditions,0,0.0,parking_lot,clear,rear_end,0
FNOL301351,CLM201351,agent,multi point accident with wind conditions,0,1.0,intersection,wind,left_side,1
FNOL301352,CLM201352,phone,front end accident with night clear conditions,0,0.0,residential_street,rain,right_side,1
FNOL301353,CLM201353,phone,front end accident with rain conditions,1,0.0,intersection,clear,rear_end,0
FNOL301354,CLM201354,web_portal,multi point accident with fog conditions,0,0.0,highway,clear,multi_point,0
FNOL301355,CLM201355,web_portal,left side accident with clear conditions,0,1.0,urban_arterial,night_clear,multi_point,0
FNOL301356,CLM201356,mobile_app,multi point accident with clear conditions,1,0.0,highway,night_clear,right_side,0
FNOL301357,CLM201357,mobile_app,multi point accident with rain conditions,1,0.0,intersection,rain,front_end,0
FNOL301358,CLM201358,agent,multi point accident with rain conditions,0,0.0,parking_lot,clear,left_side,0
FNOL301359,CLM201359,phone,front end accident with wind conditions,0,0.0,residential_street,clear,left_side,0
FNOL301360,CLM201360,phone,right side accident with rain conditions,0,0.0,urban_arterial,clear,rear_end,0
FNOL301361,CLM201361,agent,left side accident with night clear conditions,0,0.0,residential_street,rain,rear_end,0
FNOL301362,CLM201362,agent,right side accident with wind conditions,0,0.0,residential_street,clear,rear_end,1
FNOL301363,CLM201363,phone,multi point accident with night clear conditions,1,0.0,residential_street,clear,front_end,1
FNOL301364,CLM201364,agent,right side accident with rain conditions,0,0.0,parking_lot,night_clear,right_side,1
FNOL301365,CLM201365,phone,left side accident with fog conditions,0,1.0,highway,night_clear,multi_point,0
FNOL301366,CLM201366,agent,multi point accident with fog conditions,0,0.0,residential_street,clear,front_end,0
FNOL301367,CLM201367,web_portal,multi point accident with wind conditions,1,0.0,highway,rain,left_side,1
FNOL301368,CLM201368,mobile_app,front end accident with night clear conditions,0,,urban_arterial,rain,left_side,1
FNOL301369,CLM201369,agent,multi point accident with fog conditions,0,0.0,highway,clear,front_end,0
FNOL301370,CLM201370,agent,left side accident with night clear conditions,0,0.0,intersection,clear,left_side,0
FNOL301371,CLM201371,phone,front end accident with fog conditions,1,0.0,urban_arterial,clear,rear_end,0
FNOL301372,CLM201372,web_portal,front end accident with rain conditions,0,0.0,highway,clear,rear_end,0
FNOL301373,CLM201373,agent,right side accident with clear conditions,0,0.0,residential_street,wind,rear_end,0
FNOL301374,CLM201374,mobile_app,front end accident with rain conditions,1,0.0,highway,clear,multi_point,1
FNOL301375,CLM201375,phone,right side accident with rain conditions,1,0.0,intersection,fog,multi_point,1
FNOL301376,CLM201376,phone,left side accident with rain conditions,0,0.0,parking_lot,clear,left_side,0
FNOL301377,CLM201377,agent,multi point accident with fog conditions,0,1.0,parking_lot,fog,left_side,0
FNOL301378,CLM201378,phone,rear end accident with rain conditions,1,1.0,highway,fog,left_side,1
FNOL301379,CLM201379,mobile_app,left side accident with night clear conditions,0,0.0,urban_arterial,night_clear,front_end,0
FNOL301380,CLM201380,mobile_app,front end accident with rain conditions,0,0.0,highway,clear,rear_end,0
FNOL301381,CLM201381,phone,right side accident with wind conditions,0,0.0,residential_street,rain,rear_end,0
FNOL301382,CLM201382,phone,multi point accident with wind conditions,1,,urban_arterial,night_clear,rear_end,1
FNOL301383,CLM201383,phone,front end accident with night clear conditions,0,0.0,intersection,clear,multi_point,0
FNOL301384,CLM201384,phone,multi point accident with wind conditions,0,1.0,intersection,clear,right_side,0
FNOL301385,CLM201385,agent,right side accident with rain conditions,0,1.0,parking_lot,clear,left_side,0
FNOL301386,CLM201386,phone,rear end accident with fog conditions,0,0.0,highway,night_clear,right_side,0
FNOL301387,CLM201387,phone,right side accident with clear conditions,1,0.0,intersection,clear,left_side,0
FNOL301388,CLM201388,mobile_app,left side accident with rain conditions,0,0.0,highway,clear,left_side,1
FNOL301389,CLM201389,agent,multi point accident with night clear conditions,0,0.0,intersection,night_clear,right_side,0
FNOL301390,CLM201390,phone,left side accident with clear conditions,0,1.0,highway,clear,rear_end,0
FNOL301391,CLM201391,phone,front end accident with rain conditions,0,0.0,parking_lot,clear,rear_end,0
FNOL301392,CLM201392,web_portal,rear end accident with clear conditions,0,0.0,urban_arterial,rain,left_side,0
FNOL301393,CLM201393,mobile_app,rear end accident with fog conditions,0,0.0,parking_lot,clear,rear_end,0
FNOL301394,CLM201394,mobile_app,right side accident with wind conditions,1,0.0,highway,rain,left_side,0
FNOL301395,CLM201395,phone,multi point accident with clear conditions,1,0.0,urban_arterial,clear,right_side,1
FNOL301396,CLM201396,agent,right side accident with clear conditions,0,0.0,highway,rain,right_side,0
FNOL301397,CLM201397,mobile_app,right side accident with night clear conditions,0,0.0,urban_arterial,rain,rear_end,0
FNOL301398,CLM201398,agent,rear end accident with rain conditions,1,0.0,urban_arterial,clear,rear_end,0
FNOL301399,CLM201399,agent,rear end accident with clear conditions,0,0.0,intersection,rain,multi_point,1
FNOL301400,CLM201400,web_portal,left side accident with clear conditions,0,0.0,urban_arterial,night_clear,multi_point,0
FNOL301401,CLM201401,phone,left side accident with night clear conditions,1,0.0,parking_lot,clear,rear_end,1
FNOL301402,CLM201402,web_portal,left side accident with night clear conditions,1,0.0,urban_arterial,night_clear,multi_point,0
FNOL301403,CLM201403,mobile_app,multi point accident with clear conditions,0,0.0,parking_lot,night_clear,multi_point,0
FNOL301404,CLM201404,phone,front end accident with rain conditions,0,0.0,intersection,clear,rear_end,0
FNOL301405,CLM201405,phone,multi point accident with clear conditions,0,0.0,highway,rain,rear_end,0
FNOL301406,CLM201406,phone,front end accident with fog conditions,0,0.0,intersection,night_clear,multi_point,0
FNOL301407,CLM201407,agent,front end accident with night clear conditions,0,0.0,parking_lot,fog,right_side,0
FNOL301408,CLM201408,agent,front end accident with wind conditions,0,0.0,residential_street,wind,left_side,0
